,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
966,Dell,Notebook,4,Windows,1.9,571.428,0,0,100.45466986113651,Intel Core i5,500,0,Intel
967,HP,Notebook,4,Windows,2.04,474.45840000000004,0,0,141.21199808219862,Intel Core i3,500,0,Intel
968,Dell,Gaming,32,Windows,4.42,2181.12336,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
969,Lenovo,Notebook,6,Windows,2.4,481.3848,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
970,Dell,2 in 1 Convertible,16,Windows,1.22,1315.3233599999999,1,0,276.053530085501,Intel Core i7,0,512,Intel
971,Dell,Ultrabook,8,Windows,1.5,1359.6384671999997,1,0,209.8006828649808,Intel Core i7,0,256,Intel
972,Dell,Gaming,32,Windows,4.42,1939.3919999999998,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
973,Toshiba,Notebook,8,Windows,1.95,817.3152,0,0,157.3505121487356,Intel Core i5,0,256,Intel
974,Asus,Gaming,16,Windows,2.73,1419.8427359999998,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
975,HP,Notebook,8,Windows,2.04,678.09456,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
976,Lenovo,Notebook,4,Windows,1.7,694.02528,0,0,111.93520355955211,Intel Core i5,0,0,Intel
977,Asus,2 in 1 Convertible,16,Windows,2.3,1246.05936,1,0,282.42399616439724,Intel Core i7,2000,512,Nvidia
978,HP,Notebook,6,Windows,2.04,401.03855999999996,0,0,100.45466986113651,Intel Core i7,1000,0,Intel
979,Asus,Gaming,16,Windows,2.99,1211.42736,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
980,Dell,2 in 1 Convertible,12,Windows,2.19,899.7393599999999,1,1,141.21199808219862,Intel Core i7,0,512,Intel
981,Toshiba,Notebook,4,Windows,1.2,827.7048,0,0,165.6321180513006,Intel Core i5,0,128,Intel
982,Lenovo,Notebook,6,Windows,2.2,380.25936,0,0,141.21199808219862,AMD Processor,0,256,AMD
983,Fujitsu,Notebook,4,Windows,2.3,449.52335999999997,0,0,100.45466986113651,Intel Core i5,0,256,Intel
984,Toshiba,Notebook,4,Windows,1.75,633.7656,0,0,111.93520355955211,Intel Core i5,500,0,Intel
985,Dell,Notebook,4,Windows,2.25,414.89136,0,0,100.45466986113651,Intel Core i5,500,0,AMD
986,HP,Notebook,8,Windows,2.04,558.26784,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
987,Lenovo,Gaming,8,Windows,2.5,823.54896,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
988,Dell,Notebook,8,Windows,2.36,518.78736,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
989,Dell,Notebook,8,Windows,1.6,775.06416,0,0,157.3505121487356,Intel Core i5,0,128,Intel
990,HP,Netbook,8,Windows,0.97,1321.55712,0,0,176.23257360658386,Other Intel Processor,0,512,Intel
991,HP,Notebook,4,Windows,2.1,345.62736,0,0,141.21199808219862,Intel Core i3,1000,128,AMD
992,Lenovo,Notebook,4,Other,1.9,187.4422368,0,0,100.45466986113651,Other Intel Processor,0,128,Intel
993,Lenovo,Notebook,8,Windows,2.3,934.37136,0,0,141.21199808219862,Intel Core i5,0,256,Intel
994,Dell,2 in 1 Convertible,8,Windows,1.68,615.7569599999999,1,0,165.6321180513006,Intel Core i5,0,256,Intel
995,Asus,Notebook,8,Windows,1.4,796.536,0,0,276.053530085501,Intel Core i5,0,256,Intel
996,HP,Ultrabook,8,Windows,1.11,934.37136,1,1,165.6321180513006,Intel Core i7,0,256,Intel
997,Acer,Notebook,4,Windows,2.4,263.2032,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
998,Asus,Gaming,16,Windows,2.5,1246.05936,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
999,HP,Ultrabook,8,Windows,1.48,1446.9249599999998,0,0,157.3505121487356,Intel Core i7,0,512,Intel
1000,Acer,Gaming,8,Windows,2.7,872.7264,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
1001,HP,Notebook,8,Windows,1.34,823.54896,0,1,165.6321180513006,Intel Core i5,0,256,Intel
1002,Dell,Notebook,4,Windows,2.18,378.87408,0,0,100.45466986113651,Intel Core i3,0,128,Intel
1003,HP,Notebook,4,Windows,1.64,539.56656,0,0,111.93520355955211,Intel Core i5,500,0,Intel
1004,Toshiba,Notebook,4,Windows,1.2,827.7048,0,0,165.6321180513006,Intel Core i5,0,128,Intel
1005,HP,Notebook,4,Windows,1.48,761.8970735999999,0,0,111.93520355955211,Intel Core i5,0,256,Intel
1006,HP,Notebook,4,Windows,1.95,834.6312,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1007,HP,Ultrabook,8,Windows,1.43,1003.63536,0,0,157.3505121487356,Intel Core i7,0,256,Intel
1008,HP,Notebook,8,Windows,1.64,726.7594464,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia
1009,HP,Notebook,4,Windows,1.64,473.76575999999994,0,0,111.93520355955211,Intel Core i3,500,0,Intel
1010,Dell,Gaming,8,Windows,2.65,657.3153599999999,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia
1011,HP,Ultrabook,4,Windows,1.26,1065.9729599999998,0,0,176.23257360658386,Intel Core i5,500,0,Intel
1012,HP,Notebook,4,Windows,1.48,1101.2975999999999,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1013,HP,Ultrabook,8,Windows,1.54,1307.1571344,0,0,157.3505121487356,Intel Core i7,0,256,Intel
1014,HP,Notebook,4,Windows,1.49,554.112,0,0,117.82653006268643,Intel Core i3,500,0,Intel
1015,Toshiba,Notebook,8,Windows,1.5,838.0944,0,0,117.82653006268643,Intel Core i5,0,256,Intel
1016,HP,Notebook,4,Windows,2.04,533.3258735999999,0,0,100.45466986113651,Intel Core i3,0,256,Intel
1017,Lenovo,Notebook,16,Windows,2.4,2055.75552,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia
1018,Toshiba,Notebook,8,Windows,1.47,1032.0336,0,1,157.3505121487356,Intel Core i5,0,256,Intel
1019,HP,Notebook,8,Windows,1.43,1543.89456,0,0,157.3505121487356,Intel Core i7,0,256,Intel
1020,Dell,2 in 1 Convertible,4,Windows,2.08,551.3345135999999,1,1,141.21199808219862,Intel Core i3,1000,0,Intel
1021,Toshiba,Ultrabook,8,Windows,1.2,1101.2975999999999,0,0,165.6321180513006,Intel Core i5,0,256,Intel
1022,HP,Notebook,8,Windows,1.11,795.84336,0,1,165.6321180513006,Intel Core i5,0,256,Intel
1023,HP,Notebook,8,Windows,1.64,821.0762352,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia
1024,Dell,Notebook,8,Windows,2.09,724.8062016,0,0,141.21199808219862,Intel Core i5,500,0,Intel
1025,HP,Ultrabook,4,Windows,1.26,1079.82576,0,0,125.36742798669837,Intel Core i5,0,256,Intel
1026,HP,Notebook,4,Windows,2.31,823.54896,0,0,111.93520355955211,Intel Core i5,500,0,Intel
1027,HP,Notebook,4,Windows,1.95,734.1984,0,0,111.93520355955211,Intel Core i5,500,0,Intel
1028,Dell,Ultrabook,8,Windows,1.29,1124.84736,1,0,276.053530085501,Intel Core i5,0,256,Intel
1029,HP,Notebook,8,Windows,2.63,748.0512,0,0,127.33567457123111,Intel Core i5,0,256,Nvidia
1030,HP,Notebook,4,Windows,1.64,673.93872,0,0,111.93520355955211,Intel Core i5,0,256,Intel
1031,Acer,Notebook,6,Windows,2.1,283.28976,0,0,100.45466986113651,AMD Processor,1000,0,AMD
1032,MSI,Gaming,8,Windows,2.7,825.4883519999998,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
1033,HP,Notebook,8,Windows,1.95,827.7048,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1034,HP,Notebook,8,Windows,1.84,851.2476336,0,0,141.21199808219862,Intel Core i7,0,256,Intel
1035,HP,Ultrabook,8,Windows,1.26,934.37136,0,0,176.23257360658386,Intel Core i7,0,256,Intel
1036,HP,Notebook,4,Windows,2.04,513.93888,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1037,Toshiba,Ultrabook,8,Windows,1.47,1194.8039999999999,0,1,157.3505121487356,Intel Core i7,0,256,Intel
1038,Dell,Notebook,8,Windows,2.09,736.241688,0,0,141.21199808219862,Intel Core i5,0,256,Intel
1039,HP,Notebook,8,Windows,1.64,699.9196464,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1040,Lenovo,2 in 1 Convertible,4,Windows,1.8,586.66608,1,1,141.21199808219862,Intel Core i7,0,256,Intel
1041,Vero,Notebook,2,Windows,1.45,146.00851199999997,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1042,Toshiba,Notebook,16,Windows,2.4,987.012,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
1043,Lenovo,Notebook,8,Windows,2.3,726.994944,0,0,141.21199808219862,Intel Core i5,0,256,Intel
1044,HP,Notebook,4,Windows,1.54,692.64,0,0,157.3505121487356,Intel Core i5,500,0,Intel
1045,HP,Notebook,8,Windows,1.84,1456.8574176,0,0,141.21199808219862,Intel Core i5,500,256,Intel
1046,HP,Notebook,8,Windows,1.43,1017.4881599999999,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1047,MSI,Gaming,16,Windows,3.78,1070.5720896,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
1048,Lenovo,Gaming,16,Windows,4.6,1586.1386735999997,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
1049,Asus,Netbook,4,Other,1.2,199.41105599999997,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
1050,Lenovo,Notebook,16,Windows,1.1,1814.7168,0,1,209.8006828649808,Intel Core i7,0,256,Intel
1051,HP,Notebook,8,Windows,1.91,678.09456,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1052,Dell,2 in 1 Convertible,8,Windows,2.3,757.74816,1,1,141.21199808219862,Intel Core i5,0,256,Intel
1053,HP,Notebook,4,Windows,2.04,678.09456,0,0,100.45466986113651,Intel Core i5,0,256,Intel
1054,Dell,Ultrabook,16,Windows,1.2,1561.2105599999998,1,0,276.053530085501,Intel Core i7,0,1000,Intel
1055,HP,Notebook,4,Windows,2.31,488.41509599999995,0,0,100.45466986113651,Intel Core i3,500,0,Intel
1056,HP,Notebook,4,Other,1.96,345.62736,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1057,Acer,Notebook,8,Windows,2.4,310.99536,0,0,100.45466986113651,AMD Processor,1000,0,AMD
1058,Dell,2 in 1 Convertible,12,Windows,1.6,899.7393599999999,1,1,165.6321180513006,Intel Core i7,0,256,Intel
1059,MSI,Gaming,16,Windows,2.94,1259.91216,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
1060,HP,Notebook,8,Windows,2.04,741.1247999999999,0,0,141.21199808219862,Intel Core i7,0,256,Intel
1061,Asus,Gaming,16,Other,4.0,691.25472,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia
1062,Dell,Notebook,4,Windows,2.25,387.18576,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
1063,Dell,Notebook,16,Windows,2.32,685.7066736,0,0,141.21199808219862,Intel Core i7,2000,0,AMD
1064,MSI,Gaming,16,Windows,1.8,1336.1025599999998,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
1065,Dell,Ultrabook,8,Windows,1.29,1009.8691199999998,0,0,165.6321180513006,Intel Core i7,0,256,Intel
1066,Asus,Gaming,64,Windows,3.58,2753.2439999999997,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia
1067,Dell,2 in 1 Convertible,8,Windows,1.62,552.7336464,1,0,165.6321180513006,Intel Core i7,0,256,Intel
1068,Dell,Gaming,16,Windows,3.21,920.5185599999999,0,0,282.42399616439724,Intel Core i7,1000,256,Nvidia
1069,Apple,Ultrabook,8,Mac,0.92,900.4319999999999,0,1,226.41554716935852,Other Intel Processor,0,0,Intel
1070,Dell,Notebook,4,Windows,2.06,333.8386272,0,0,100.45466986113651,Intel Core i3,500,0,Intel
1071,HP,Notebook,4,Windows,2.31,830.47536,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1072,HP,Ultrabook,8,Windows,1.26,830.47536,0,0,176.23257360658386,Intel Core i5,0,256,Intel
1073,HP,Notebook,8,Windows,1.49,754.9775999999999,0,0,165.6321180513006,Intel Core i7,0,256,Intel
1074,Lenovo,Ultrabook,8,Windows,1.3,1186.8317135999998,1,1,176.23257360658386,Intel Core i7,0,256,Intel
1075,Lenovo,Notebook,8,Windows,3.0,456.4497599999999,0,0,106.11306214269258,Intel Core i5,1000,0,AMD
1076,Lenovo,Notebook,4,Windows,2.3,676.7092799999999,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia
1077,MSI,Gaming,16,Windows,3.78,1730.90736,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1078,Lenovo,Notebook,4,Windows,2.1,374.0256,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1079,HP,Notebook,4,Windows,2.31,651.0816,0,0,141.21199808219862,Intel Core i5,500,0,Intel
1080,Lenovo,Ultrabook,8,Windows,0.99,969.0033599999999,1,1,234.9767648087785,Other Intel Processor,0,512,Intel
1081,Lenovo,Gaming,32,Windows,4.6,2244.1535999999996,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia
1082,Lenovo,2 in 1 Convertible,4,Windows,0.69,447.63245279999995,1,1,224.17380907857276,Other Intel Processor,0,0,Intel
1083,HP,Ultrabook,16,Windows,1.3,1419.21936,0,1,331.2642361026012,Intel Core i7,0,512,Intel
1084,Dell,Notebook,8,Windows,2.18,519.48,0,0,141.21199808219862,Intel Core i5,0,256,Intel
1085,HP,Notebook,4,Windows,1.54,714.1049135999999,0,0,157.3505121487356,Intel Core i5,500,0,Intel
1086,HP,Workstation,8,Windows,1.9,1035.4968,0,0,141.21199808219862,Intel Core i7,0,256,AMD
1087,Lenovo,Notebook,8,Windows,1.7,830.47536,0,0,157.3505121487356,Intel Core i5,0,180,Intel
1088,HP,Notebook,4,Other,1.29,425.9736,0,0,276.053530085501,Other Intel Processor,0,0,Intel
1089,Acer,Notebook,4,Windows,2.4,268.05168,0,0,100.45466986113651,AMD Processor,500,0,AMD
1090,Dell,Notebook,4,Other,2.2,272.5469136,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1091,HP,Notebook,4,Other,1.86,239.6465136,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1092,Asus,Gaming,8,Windows,2.7,1107.53136,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
1093,Dell,Ultrabook,4,Windows,1.4,566.8219439999999,0,1,165.6321180513006,Intel Core i5,0,256,AMD
1094,HP,Netbook,4,Windows,2.4,1107.53136,0,0,125.36742798669837,Intel Core i5,0,128,Intel
1095,Acer,Notebook,8,Windows,2.4,553.41936,0,0,141.21199808219862,Intel Core i5,1000,256,Nvidia
1096,Dell,Notebook,8,Windows,2.36,442.458432,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
1097,MSI,Gaming,8,Windows,2.6,1107.53136,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia
1098,HP,Notebook,4,Windows,1.96,346.32,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
1099,Asus,Gaming,16,Windows,4.3,1592.37936,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
1100,Dell,Ultrabook,4,Windows,1.5,786.2502959999999,0,0,125.36742798669837,Intel Core i3,500,0,Intel
1101,Dell,Ultrabook,4,Windows,1.5,808.2901008,0,0,125.36742798669837,Intel Core i3,0,128,Intel
1102,Acer,Notebook,4,Other,2.2,144.76176,0,0,100.45466986113651,Other Intel Processor,0,16,Intel
1103,HP,Workstation,8,Windows,3.0,2007.96336,0,1,127.33567457123111,Intel Core i7,1000,0,AMD
1104,Lenovo,Gaming,16,Windows,2.4,830.47536,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
1105,Dell,Ultrabook,8,Windows,1.5,978.7695839999999,0,0,125.36742798669837,Intel Core i5,0,256,Intel
1106,MSI,Gaming,8,Windows,2.9,1046.7106416,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
1107,Lenovo,2 in 1 Convertible,4,Windows,2.1,600.51888,1,1,141.21199808219862,Intel Core i5,0,256,Intel
1108,HP,Notebook,4,Windows,2.1,275.67071999999996,0,0,141.21199808219862,AMD Processor,1000,0,AMD
1109,Asus,Gaming,16,Windows,2.59,927.4449599999999,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
1110,HP,Notebook,8,Windows,1.16,1176.79536,1,0,276.053530085501,Other Intel Processor,0,256,Intel
1111,Dell,Notebook,4,Windows,2.24,532.744056,0,0,100.45466986113651,Intel Core i5,500,0,AMD
1112,Lenovo,Notebook,4,Windows,2.1,297.14255999999995,0,0,100.45466986113651,Intel Core i3,0,128,Intel
1113,HP,Ultrabook,8,Windows,1.16,1363.80816,0,0,165.6321180513006,Intel Core i7,0,512,Intel
1114,Lenovo,2 in 1 Convertible,4,Other,0.69,380.25936,1,1,224.17380907857276,Other Intel Processor,0,0,Intel
1115,Dell,Ultrabook,8,Windows,1.23,955.1505599999999,0,0,165.6321180513006,Intel Core i7,0,256,Intel
1116,Lenovo,Gaming,16,Windows,4.6,1904.7530735999997,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia
1117,Razer,Ultrabook,8,Windows,1.25,712.72656,1,0,352.4651472131677,Intel Core i7,0,256,Intel
1118,Toshiba,Ultrabook,16,Windows,1.05,1541.81664,0,0,165.6321180513006,Intel Core i7,0,512,Intel
1119,Asus,Gaming,8,Windows,3.52,909.0830735999999,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
1120,Vero,Notebook,4,Windows,1.35,135.75743999999997,0,0,165.6321180513006,Other Intel Processor,0,0,Intel
1121,HP,Notebook,8,Windows,1.16,1170.5616,0,0,165.6321180513006,Intel Core i5,0,256,Intel
1122,HP,Notebook,8,Windows,1.43,1047.96432,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1123,Dell,Notebook,4,Other,2.09,362.68708319999996,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1124,Asus,Notebook,4,Windows,2.0,301.29839999999996,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1125,Lenovo,2 in 1 Convertible,8,Windows,1.8,1156.0161599999997,1,1,157.3505121487356,Intel Core i7,0,256,Intel
1126,Lenovo,2 in 1 Convertible,4,Windows,0.69,331.77455999999995,1,1,224.17380907857276,Other Intel Processor,0,0,Intel
1127,HP,Ultrabook,8,Windows,1.26,1312.5528,0,0,125.36742798669837,Intel Core i5,0,256,Intel
1128,Lenovo,Gaming,8,Other,2.4,685.02096,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
1129,HP,Gaming,8,Windows,3.35,781.99056,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia
1130,HP,Notebook,8,Windows,2.04,435.6705599999999,0,0,100.45466986113651,Intel Core i7,2000,0,Intel
1131,Lenovo,2 in 1 Convertible,8,Windows,1.8,1420.1752032,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia
1132,Asus,Notebook,4,Windows,1.5,192.55392,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1133,HP,Ultrabook,8,Windows,1.84,520.86528,0,0,141.21199808219862,Intel Core i7,0,256,Intel
1134,Acer,Notebook,4,Windows,2.23,426.66624,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
1135,Lenovo,Notebook,16,Windows,2.5,761.21136,0,0,141.21199808219862,Intel Core i7,0,0,AMD
1136,HP,Workstation,8,Windows,3.0,2735.512416,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia
1137,Dell,Notebook,8,Windows,2.5,543.0297599999999,0,0,100.45466986113651,Intel Core i5,1000,0,AMD
1138,MSI,Gaming,16,Windows,3.78,1661.64336,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1139,HP,Ultrabook,8,Windows,1.88,1504.2201407999999,0,0,141.21199808219862,Intel Core i7,0,256,Intel
1140,Lenovo,2 in 1 Convertible,16,Windows,2.8,1690.0415999999998,1,1,209.8006828649808,Intel Core i7,0,512,Intel
1141,MSI,Gaming,8,Windows,2.4,791.548992,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1142,HP,2 in 1 Convertible,8,Windows,1.48,1128.31056,1,0,165.6321180513006,Intel Core i5,0,256,Intel
1143,HP,Workstation,8,Windows,2.59,1543.89456,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
1144,HP,2 in 1 Convertible,8,Windows,1.48,1246.05936,1,0,220.84282406840083,Intel Core i7,0,256,Intel
1145,HP,Workstation,8,Windows,2.0,1315.3233599999999,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
1146,HP,Ultrabook,8,Windows,1.26,1590.9594479999998,0,0,176.23257360658386,Intel Core i7,0,256,Intel
1147,Dell,Notebook,8,Windows,2.18,699.497136,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
1148,HP,Notebook,8,Windows,1.88,1093.6785599999998,0,0,141.21199808219862,Intel Core i5,0,256,Intel
1149,Lenovo,2 in 1 Convertible,8,Windows,1.27,1620.08496,1,1,209.8006828649808,Intel Core i7,0,256,Intel
1150,Lenovo,Notebook,4,Other,1.9,234.80495999999997,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1151,HP,Notebook,4,Windows,1.86,205.71408,0,0,100.45466986113651,AMD Processor,500,0,AMD
1152,Lenovo,Notebook,8,Other,2.32,414.89136,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
1153,Dell,Gaming,8,Windows,2.62,830.47536,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
1154,Dell,Notebook,8,Windows,2.04,1558.9109952,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia
1155,HP,Notebook,4,Windows,1.91,331.6983696,0,0,141.21199808219862,AMD Processor,0,256,AMD
1156,MSI,Gaming,16,Windows,2.7,1033.9729919999997,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1157,Lenovo,Ultrabook,12,Windows,1.4,1592.37936,0,0,157.3505121487356,Intel Core i7,0,512,Intel
1158,Lenovo,Notebook,8,Windows,2.5,546.1397135999999,0,0,141.21199808219862,Intel Core i5,0,0,AMD
1159,HP,2 in 1 Convertible,8,Windows,1.48,1413.67824,1,0,220.84282406840083,Intel Core i7,0,512,Intel
1160,Lenovo,Ultrabook,8,Windows,1.7,1038.26736,0,0,157.3505121487356,Intel Core i7,0,256,Intel
1161,MSI,Gaming,16,Windows,1.7,1225.28016,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia
1162,HP,Gaming,8,Windows,2.62,622.68336,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1163,Lenovo,Notebook,8,Windows,2.2,317.92176,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1164,HP,Notebook,4,Other,2.1,330.3823536,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1165,Dell,Gaming,8,Windows,2.62,1037.57472,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia
1166,Lenovo,Notebook,8,Windows,1.95,962.7696,0,1,141.21199808219862,Intel Core i5,0,256,Intel
1167,Lenovo,Notebook,4,Windows,2.2,324.15552,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia
1168,HP,Notebook,2,Windows,1.44,172.46735999999999,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1169,MSI,Gaming,8,Windows,2.2,581.12496,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1170,HP,Notebook,8,Windows,1.96,470.30256,0,0,141.21199808219862,Intel Core i7,0,256,Intel
1171,HP,Notebook,16,Windows,2.1,802.7697599999999,0,0,141.21199808219862,Intel Core i7,0,512,Intel
1172,Asus,Notebook,4,Windows,2.2,255.58416,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1173,Lenovo,Notebook,4,Other,2.1,275.67071999999996,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1174,Lenovo,Notebook,8,Other,2.2,491.0817599999999,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
1175,Asus,Notebook,4,Windows,2.0,532.6401599999999,0,0,157.3505121487356,Intel Core i3,0,256,Intel
1176,Lenovo,Notebook,4,Windows,2.32,571.428,0,0,141.21199808219862,Intel Core i7,0,0,Intel
1177,Lenovo,Gaming,16,Windows,3.31,903.8951999999999,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia
1178,MSI,Gaming,16,Windows,1.91,1491.5101968,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1179,HP,Notebook,4,Windows,2.07,450.21599999999995,0,0,100.45466986113651,Intel Core i3,500,0,Intel
1180,Lenovo,2 in 1 Convertible,8,Windows,1.36,1133.85168,1,1,209.8006828649808,Intel Core i5,0,256,Intel
1181,Lenovo,Ultrabook,6,Windows,1.54,575.58384,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
1182,Dell,Notebook,8,Other,1.98,619.9197264,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
1183,Acer,Notebook,4,Windows,2.1,230.64911999999995,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1184,HP,Notebook,6,Windows,2.18,553.41936,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1185,Asus,Gaming,8,Windows,2.591,629.6097599999999,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
1186,Dell,2 in 1 Convertible,16,Windows,2.09,816.62256,1,0,141.21199808219862,Intel Core i7,0,512,Intel
1187,Acer,Notebook,4,Windows,2.23,478.61424,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
1188,Dell,Ultrabook,8,Other,1.23,761.21136,1,0,276.053530085501,Intel Core i5,0,256,Intel
1189,Acer,Gaming,16,Windows,4.2,1800.1713599999998,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
1190,Lenovo,Gaming,8,Windows,2.4,567.27216,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia
1192,HP,Notebook,4,Windows,1.86,335.93039999999996,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1193,Apple,Ultrabook,8,Mac,0.92,805.54032,0,1,226.41554716935852,Other Intel Processor,0,0,Intel
1194,Dell,2 in 1 Convertible,8,Windows,1.6,830.47536,1,1,165.6321180513006,Intel Core i5,0,256,Intel
1195,HP,Notebook,12,Windows,2.21,919.1332799999999,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
1196,Lenovo,Notebook,4,Other,1.9,254.89151999999999,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
1197,Asus,Gaming,16,Windows,4.3,1489.176,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia
1198,Acer,Notebook,4,Other,2.1,188.39808,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
1199,MSI,Gaming,16,Windows,2.43,1419.1500959999998,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1200,Dell,Notebook,4,Windows,2.3,345.62736,0,0,100.45466986113651,Intel Core i3,0,128,AMD
1201,Lenovo,Notebook,8,Other,2.2,435.6705599999999,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
1202,Dell,2 in 1 Convertible,16,Windows,2.0,890.0424,1,0,141.21199808219862,Intel Core i7,0,512,Intel
1203,Dell,Ultrabook,16,Windows,1.2,1856.2751999999998,1,0,276.053530085501,Intel Core i7,0,512,Intel
1204,Asus,Gaming,8,Windows,2.2,809.69616,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
1205,Dell,Notebook,8,Windows,2.36,615.7569599999999,0,0,141.21199808219862,Intel Core i5,0,256,AMD
